,Converted book data,,,,,,,,,,,Values,,,,,,,,,,,,,,,,
,,2,2,3,2,,1,1,,,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,3,2,2,2,1,1,2,,,,0.5,7.5,1.5,2.5,3.68,,,,,,,,,,,,
160.0,1003.0,3,1,,,,,,,,,0.5,3.0,0.6,error,#VALUE!,,,,,,,,,,,,
,,2,2,3,,,,,,,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,1,1,3,,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0,1023.0,1,2,3,1,,1,1,,JN,,0.1,7.5,0.0,5.0,0.12,,,,,,,,,,,,
,,3,1,2,3,,1,1,U,JN,,0.5,3.0,0.6,2.5,1.47,,,,,,,,,,,,
,,1,1,5,,,,,,JN,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,3,3,3,1,2,2,,JN,,0.2,12.5,0.4,5.0,1.96,,,,,,,,,,,,
200.0,1043.0,2,2,3,,,1,1,"U, L",,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,2,3,2,,,2,2,,,,0.2,12.5,0.4,2.5,0.98,,,,,,,,,,,,
,,3,3,3,, ,2,2,,,,0.5,12.5,2.5,5.0,12.27,,,,,,,,,,,,
220.0,1063.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1083.0,0,0,0,,,,,L,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
20.0,1103.0,2,1,3,1,,,,L,,,0.2,3.0,0.1,5.0,0.47,,,,,,,,,,,,
,,2,4,1,3,,2,2,,,,0.2,17.5,0.5,1.5,0.82,,,,,,,,,,,,
40.0,1123.0,0,0,0,,,,,L,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,1163.0,2,1,2,3,,2,1,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,1183.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
120.0,1203.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,3,1,,1,1,U,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
140.0,1223.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,L,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
160.0,1243.0,2,1,2,1,,,,L,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
180.0,1263.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,3,,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,2,2,1,1,,1,1,,,,0.2,7.5,0.2,1.5,0.35,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,1283.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,1303.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,1316.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
240.0,1323.0,1,2,3,1,,1,1,,,,0.1,7.5,0.0,5.0,0.12,,,,,,,,,,,,
,,2,3,2,1,,,,,,,0.2,12.5,0.4,2.5,0.98,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1343.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,3,2,2,,1,1,,,,0.2,12.5,0.4,2.5,0.98,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1363.0,2,1,1,2,1,,,"L, U",,,0.2,3.0,0.1,1.5,0.14,,,,,,,,,,,,
,,2,2,2,1,,2,1,U,,,0.2,7.5,0.2,2.5,0.59,,,,,,,,,,,,
,,3,3,1,2,,,,,,,0.5,12.5,2.5,1.5,3.68,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,1383.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,2,1,,1,1,U,,,0.1,7.5,0.0,2.5,0.06,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,1403.0,2,2,5,2,,,,,JO,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,1,1,5,2,,,,,,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,2,,,,,,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,2,,,,,JO,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,3,3,2,,1,1,"L, U",JO,,0.2,12.5,0.4,5.0,1.96,,,,,,,,,,,,
,,3,2,1,2,,1,1,"L, U",JO,,0.5,7.5,1.5,1.5,2.21,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,1423.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,3,1,1,1,1,,,"L, U",,,0.5,3.0,0.6,1.5,0.88,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,1443.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,3,1,1,2,1,,,"L, U",,,0.5,3.0,0.6,1.5,0.88,,,,,,,,,,,,
,,2,2,5,,,,,,,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,2,5,,,,,,,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,2,5,,,,,,,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,1463.0,2,2,1,3,1,,,L,JP,,0.2,7.5,0.2,1.5,0.35,,,,,,,,,,,,
,,3,2,1,2,1,1,1,"L, U",JP,,0.5,7.5,1.5,1.5,2.21,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,1483.0,2,3,2,2,,,,"L, U",,,0.2,12.5,0.4,2.5,0.98,,,,,,,,,,,,
,,3,3,1,2,1,1,1,"L, U",,,0.5,12.5,2.5,1.5,3.68,,,,,,,,,,,,
160.0,1503.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
170.0,1513.0,2,1,5,,,,,,JQ,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,1543.0,2,1,5,,,,,,JQ,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,0,0,0,,,,,,JQ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0,1563.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,1583.0,1,1,3,1,,1,1,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
260.0,1603.0,0,0,0,,,,,,JR,OB,,,,,,,,,,,,,,,,,
,,3,2,3,,,,,,,OB,0.5,7.5,1.5,5.0,7.36,,,,,,,,,,,,
,,2,2,5,,,,,,,OB,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,1,5,,,,,,,OB,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,1,5,,,,,,,OB,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,1,1,5,,,,,,,OB,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,,,,,OB,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,,,,,OB,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,2,5,,,,,,,OB,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,1,5,,,,,,,OB,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,1623.0,0,0,0,,,,,,JR,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,1663.0,2,1,1,1,,,,L,,,0.2,3.0,0.1,1.5,0.14,,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
340.0,1683.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
360.0,1703.0,3,5,1,1,,1,1,U,,,0.5,25.0,4.9,1.5,7.36,,,,,,,,,,,,
380.0,1723.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,1743.0,1,1,4,2,,,,,JS,,0.1,3.0,0.0,9.5,0.09,,,,,,,,,,,,
,,2,2,2,1,,,,L,JS,,0.2,7.5,0.2,2.5,0.59,,,,,,,,,,,,
,,2,1,3,2,,,,"U, L",JS,,0.2,3.0,0.1,5.0,0.47,,,,,,,,,,,,
,,3,1,1,3,,1,1,U,JS,,0.5,3.0,0.6,1.5,0.88,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,1763.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
440.0,1783.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,3,1,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,1803.0,1,1,3,1,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,2,3,1,2,,2,1,,,,0.2,12.5,0.4,1.5,0.59,,,,,,,,,,,,
,,3,3,1,3,1,2,1,"U, L",,,0.5,12.5,2.5,1.5,3.68,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,1823.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2,2,2, ,1,1,U,,,0.2,7.5,0.2,2.5,0.59,,,,,,,,,,,,
500.0,1843.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0,1863.0,3,2,1,1,1,,,L,,,0.5,7.5,1.5,1.5,2.21,,,,,,,,,,,,
,,2,4,2,3,1,2,1,L,,,0.2,17.5,0.5,2.5,1.37,,,,,,,,,,,,
,,2,2,2,1,,,,,,,0.2,7.5,0.2,2.5,0.59,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540.0,1883.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560.0,1903.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.0,1943.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,2,1,,,,,,,0.1,3.0,0.0,2.5,0.02,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620.0,1963.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
,,3,1,1,1,,,,,,,0.5,3.0,0.6,1.5,0.88,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.0,1983.0,1,1,5,,,,,,JT,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,,,,,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,,,,,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,4,3,1,,2,2,,JT,,0.2,17.5,0.5,5.0,2.75,,,,,,,,,,,,
,,2,1,5,,,2,2,,JT,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,2,5,,,2,2,,JT,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,3,5,,,2,2,,JT,,0.2,12.5,0.4,15.0,5.89,,,,,,,,,,,,
,,3,3,5,3,1,2,2,,JT,,0.5,12.5,2.5,15.0,36.82,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.0,2003.0,1,1,3,2,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,2,2,3,2,,,,"L, U",,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,3,5,1,2,,1,1,U,,,0.5,25.0,4.9,1.5,7.36,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680.0,2023.0,2,1,5,3,,2,1,,JU,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,2,5,3,,2,1,,JU,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,3,5,3,,2,1,,JU,,0.2,12.5,0.4,15.0,5.89,,,,,,,,,,,,
,,3,1,3,3,,2,1,,JU,,0.5,3.0,0.6,5.0,2.95,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700.0,2043.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2,3,1,,2,1,,,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720.0,2063.0,1,1,5,,,2,2,,JV,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,2,2,,,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,1,1,5,,,2,2,,JV,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,1,5,,,2,2,,JV,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,2,2,3,2,,2,2,,JV,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,3,1,2,2,,1,2,,JV,,0.5,3.0,0.6,2.5,1.47,,,,,,,,,,,,
740.0,2083.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,3,1,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
760.0,2103.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,2,1,3,1,,,,,,,0.2,3.0,0.1,5.0,0.47,,,,,,,,,,,,
780.0,2123.0,2,2,1,1,,,,U,,,0.2,7.5,0.2,1.5,0.35,,,,,,,,,,,,
,,2,3,1,3,1,2,1,"U, L",,,0.2,12.5,0.4,1.5,0.59,,,,,,,,,,,,
800.0,2143.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,3,1,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820.0,2163.0,2,2,5,2,,,,,JW,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
,,2,3,4,2,,2,1,,JW,,0.2,12.5,0.4,9.5,3.73,,,,,,,,,,,,
,,3,1,2,2,1,2,1,,JW,,0.5,3.0,0.6,2.5,1.47,,,,,,,,,,,,
,,3,3,2,2,1,2,1,,JW,,0.5,12.5,2.5,2.5,6.14,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840.0,2183.0,2,5,1,1,1,,,"U, L",,,0.2,25.0,0.8,1.5,1.18,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860.0,2203.0,2,3,3,1,,2,2,,,,0.2,12.5,0.4,5.0,1.96,,,,,,,,,,,,
,,3,2,2,1,,2,2,,,,0.5,7.5,1.5,2.5,3.68,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880.0,2223.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
900.0,2243.0,3,1,2,,,2,2,,JX,,0.5,3.0,0.6,2.5,1.47,,,,,,,,,,,,
,,2,2,4,,,2,2,,JX,,0.2,7.5,0.2,9.5,2.24,,,,,,,,,,,,
,,2,3,3,,,2,2,,JX,,0.2,12.5,0.4,5.0,1.96,,,,,,,,,,,,
,,3,2,1,,1,2,2,,JX,,0.5,7.5,1.5,1.5,2.21,,,,,,,,,,,,
920.0,2263.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
940.0,2283.0,2,3,5,2,,2,2,,JY,,0.2,12.5,0.4,15.0,5.89,,,,,,,,,,,,
,,3,3,5,2,,2,1,,JY,,0.5,12.5,2.5,15.0,36.82,,,,,,,,,,,,
,,4,3,1,2,,2,3,,JY,,1.0,12.5,8.9,1.5,13.29,,,,,,,,,,,,
,,2,4,5,2, ,2,2,,JY,,0.2,17.5,0.5,15.0,8.25,,,,,,,,,,,,
,,2,2,5,2,,2,1,,JY,,0.2,7.5,0.2,15.0,3.53,,,,,,,,,,,,
960.0,2303.0,2,1,3,1,1,2,1,,,,0.2,3.0,0.1,5.0,0.47,,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
980.0,2323.0,3,2,1,1,1,2,1,,JZ,,0.5,7.5,1.5,1.5,2.21,,,,,,,,,,,,
,,2,2,3,1,1,2,1,,JZ,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
,,1,1,5,1,,2,1,,JZ,,0.1,3.0,0.0,15.0,0.14,,,,,,,,,,,,
,,2,2,3,1,,2,1,,JZ,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
1000.0,2343.0,1,1,3,1,,,,,,,0.1,3.0,0.0,5.0,0.05,,,,,,,,,,,,
,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1020.0,2363.0,2,5,1,2,,1,2,,,,0.2,25.0,0.8,1.5,1.18,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040.0,2383.0,2,1,5,2,,1,1,U,J2A,,0.2,3.0,0.1,15.0,1.41,,,,,,,,,,,,
,,3,1,2,2,,,,"U, L",J2A,,0.5,3.0,0.6,2.5,1.47,,,,,,,,,,,,
,,2,2,3,2,,,,,J2A,,0.2,7.5,0.2,5.0,1.18,,,,,,,,,,,,
1060.0,2403.0,3,4,1,1,,,,,,,0.5,17.5,3.4,1.5,5.15,,,,,,,,,,,,
,,2,1,2,1,,,,,,,0.2,3.0,0.1,2.5,0.24,,,,,,,,,,,,
,,1,3,3,1,1,1,1,"U, L",,,0.1,12.5,0.0,5.0,0.19,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080.0,2423.0,2,1,3,1,,2,1,,,,0.2,3.0,0.1,5.0,0.47,,,,,,,,,,,,
